"DATE.HEURE","NO","NO2","PM10","PM2.5","CO2","TEMP","HUMI","AQI","Year"
"2023-01-01T00:00:00+01:00",4,28,269,97,603,19,48,703,2022
"2022-12-31T23:00:00+01:00",4,26,291,105,568,19,49,668,2022
"2022-12-31T22:00:00+01:00",4,26,278,93,562,19,50,662,2022
"2022-12-31T20:00:00+01:00",7,30,305,110,630,19,52,730,2022
"2022-12-31T16:00:00+01:00",8,30,197,71,575,19,56,675,2022
"2022-12-31T10:00:00+01:00",3,21,255,96,475,18,65,575,2022
"2022-12-31T08:00:00+01:00",1,18,188,71,448,18,66,548,2022
"2022-12-31T07:00:00+01:00",1,17,225,77,436,18,67,536,2022
"2022-12-31T02:00:00+01:00",15,22,172,68,454,18,70,554,2022
"2022-12-31T00:00:00+01:00",10,25,258,101,515,18,69,615,2022
"2022-12-30T20:00:00+01:00",16,34,256,95,631,18,68,731,2022
"2022-12-30T17:00:00+01:00",10,28,339,126,670,18,68,770,2022
"2022-12-30T16:00:00+01:00",11,30,238,90,606,18,66,706,2022
"2022-12-30T14:00:00+01:00",19,32,269,93,557,18,61,657,2022
"2022-12-30T11:00:00+01:00",7,40,134,42,531,17,55,631,2022
"2022-12-30T07:00:00+01:00",3,27,214,67,459,17,53,559,2022
"2022-12-30T06:00:00+01:00",9,26,53,16,441,17,51,541,2022
"2022-12-30T04:00:00+01:00",2,26,18,6,440,18,45,540,2022
"2022-12-30T02:00:00+01:00",9,35,176,63,459,17,51,559,2022
"2022-12-29T20:00:00+01:00",42,45,228,84,683,18,48,783,2022
"2022-12-29T15:00:00+01:00",4,35,102,37,537,18,48,637,2022
"2022-12-29T11:00:00+01:00",4,40,140,48,533,17,52,633,2022
"2022-12-29T09:00:00+01:00",3,37,239,88,522,17,56,622,2022
"2022-12-29T07:00:00+01:00",3,24,219,73,463,17,59,563,2022
"2022-12-29T04:00:00+01:00",19,21,43,10,436,18,58,536,2022
"2022-12-29T01:00:00+01:00",1,19,239,85,477,18,63,577,2022
"2022-12-29T00:00:00+01:00",1,24,168,62,512,17,62,612,2022
"2022-12-28T15:00:00+01:00",8,35,205,70,571,17,56,671,2022
"2022-12-28T14:00:00+01:00",4,36,183,61,550,17,54,650,2022
"2022-12-28T08:00:00+01:00",4,28,225,83,505,17,59,605,2022
"2022-12-28T07:00:00+01:00",1,22,179,60,463,17,57,563,2022
"2022-12-28T05:00:00+01:00",1,17,24,0,434,17,53,534,2022
"2022-12-28T01:00:00+01:00",2,25,188,64,472,17,54,572,2022
"2022-12-27T22:00:00+01:00",0,0,179,61,531,17,51,631,2022
"2022-12-27T21:00:00+01:00",0,0,211,76,593,17,50,693,2022
"2022-12-27T20:00:00+01:00",0,0,164,53,654,17,49,754,2022
"2022-12-27T17:00:00+01:00",0,0,283,101,655,17,48,755,2022
"2022-12-27T14:00:00+01:00",0,0,201,67,565,17,44,665,2022
"2022-12-27T07:00:00+01:00",0,0,129,39,474,16,46,574,2022
"2022-12-27T01:00:00+01:00",0,0,233,87,467,17,46,567,2022
"2022-12-26T23:00:00+01:00",0,0,213,78,501,17,42,601,2022
"2022-12-26T21:00:00+01:00",0,0,236,92,573,17,43,673,2022
"2022-12-26T19:00:00+01:00",0,0,276,98,665,18,47,765,2022
"2022-12-26T18:00:00+01:00",0,0,278,105,663,18,50,763,2022
"2022-12-26T17:00:00+01:00",11,38,287,110,615,18,51,715,2022
"2022-12-26T15:00:00+01:00",7,38,223,76,570,18,56,670,2022
"2022-12-26T14:00:00+01:00",7,38,196,71,551,18,57,651,2022
"2022-12-26T10:00:00+01:00",6,34,252,96,545,18,59,645,2022
"2022-12-26T09:00:00+01:00",4,30,322,125,525,18,60,625,2022
"2022-12-26T08:00:00+01:00",3,27,258,97,502,17,61,602,2022
"2022-12-26T03:00:00+01:00",4,19,20,14,440,17,62,540,2022
"2022-12-26T02:00:00+01:00",1,20,114,45,445,17,63,545,2022
"2022-12-25T23:00:00+01:00",4,29,80,32,476,17,61,576,2022
"2022-12-25T21:00:00+01:00",9,32,138,54,508,17,60,608,2022
"2022-12-25T17:00:00+01:00",9,33,175,60,517,18,59,617,2022
"2022-12-25T14:00:00+01:00",8,32,101,34,507,17,59,607,2022
"2022-12-25T13:00:00+01:00",7,30,71,27,508,17,59,608,2022
"2022-12-25T12:00:00+01:00",6,28,61,17,500,17,59,600,2022
"2022-12-25T06:00:00+01:00",1,20,0,7,449,17,62,549,2022
"2022-12-25T05:00:00+01:00",1,20,9,0,441,18,60,541,2022
"2022-12-25T00:00:00+01:00",4,38,95,35,485,17,62,585,2022
"2022-12-24T23:00:00+01:00",4,42,104,35,478,17,61,578,2022
"2022-12-24T21:00:00+01:00",11,47,107,39,510,17,61,610,2022
"2022-12-24T16:00:00+01:00",10,43,96,31,566,17,60,666,2022
"2022-12-24T06:00:00+01:00",1,21,32,22,449,17,57,549,2022
"2022-12-23T21:00:00+01:00",11,41,131,52,580,18,61,680,2022
"2022-12-23T20:00:00+01:00",8,40,120,49,611,18,61,711,2022
"2022-12-23T16:00:00+01:00",8,36,132,54,635,18,69,735,2022
"2022-12-23T14:00:00+01:00",6,34,126,48,563,18,71,663,2022
"2022-12-23T12:00:00+01:00",11,37,106,44,547,17,71,647,2022
"2022-12-23T07:00:00+01:00",3,27,129,60,482,17,70,582,2022
"2022-12-23T02:00:00+01:00",0,0,21,6,480,17,67,580,2022
"2022-12-23T01:00:00+01:00",3,31,50,11,489,18,66,589,2022
"2022-12-22T22:00:00+01:00",5,30,81,32,515,17,69,615,2022
"2022-12-22T20:00:00+01:00",13,33,113,40,650,17,70,750,2022
"2022-12-22T13:00:00+01:00",11,41,111,35,562,17,63,662,2022
"2022-12-22T09:00:00+01:00",9,33,160,58,595,17,68,695,2022
"2022-12-22T00:00:00+01:00",0,24,66,18,533,17,68,633,2022
"2022-12-21T22:00:00+01:00",7,30,123,45,530,16,70,630,2022
"2022-12-21T15:00:00+01:00",8,40,105,29,563,16,60,663,2022
"2022-12-21T10:00:00+01:00",25,41,127,42,620,16,60,720,2022
"2022-12-21T00:00:00+01:00",3,24,74,26,542,16,67,642,2022
"2022-12-20T18:00:00+01:00",51,35,163,57,728,16,69,828,2022
"2022-12-20T16:00:00+01:00",17,38,101,32,596,16,64,696,2022
"2022-12-20T10:00:00+01:00",35,43,156,49,663,16,58,763,2022
"2022-12-20T07:00:00+01:00",2,25,215,79,493,15,60,593,2022
"2022-12-20T06:00:00+01:00",0,16,80,28,463,15,61,563,2022
"2022-12-19T20:00:00+01:00",26,38,132,47,714,15,58,814,2022
"2022-12-19T19:00:00+01:00",29,37,131,45,772,15,59,872,2022
"2022-12-19T15:00:00+01:00",21,38,89,30,587,14,57,687,2022
"2022-12-19T06:00:00+01:00",2,28,34,15,471,13,55,571,2022
"2022-12-19T05:00:00+01:00",0,23,52,16,456,13,51,556,2022
"2022-12-19T04:00:00+01:00",1,25,73,20,456,13,49,556,2022
"2022-12-19T03:00:00+01:00",1,27,118,25,458,13,49,558,2022
"2022-12-19T01:00:00+01:00",11,36,94,33,490,12,53,590,2022
"2022-12-19T00:00:00+01:00",24,39,112,43,515,12,52,615,2022
"2022-12-18T23:00:00+01:00",34,39,121,46,524,12,52,624,2022
"2022-12-18T21:00:00+01:00",37,40,115,47,599,12,49,699,2022
"2022-12-18T20:00:00+01:00",29,35,153,65,629,12,46,729,2022
"2022-12-18T19:00:00+01:00",25,35,102,42,550,12,42,650,2022
"2022-12-18T16:00:00+01:00",45,39,126,42,651,12,37,751,2022
"2022-12-18T14:00:00+01:00",37,35,91,31,593,11,35,693,2022
"2022-12-18T05:00:00+01:00",5,31,19,13,477,12,29,577,2022
"2022-12-18T04:00:00+01:00",9,34,19,11,474,12,29,574,2022
"2022-12-18T01:00:00+01:00",27,35,97,35,527,12,33,627,2022
"2022-12-17T23:00:00+01:00",39,42,94,37,544,12,33,644,2022
"2022-12-17T19:00:00+01:00",65,53,134,44,711,13,35,811,2022
"2022-12-17T17:00:00+01:00",42,50,117,35,656,12,35,756,2022
"2022-12-17T13:00:00+01:00",25,43,211,69,589,12,40,689,2022
"2022-12-17T11:00:00+01:00",23,47,100,34,546,12,38,646,2022
"2022-12-17T10:00:00+01:00",23,48,78,29,524,12,38,624,2022
"2022-12-16T21:00:00+01:00",49,49,125,51,628,13,39,728,2022
"2022-12-16T18:00:00+01:00",45,55,87,30,690,13,37,790,2022
"2022-12-16T16:00:00+01:00",38,54,95,34,615,13,37,715,2022
"2022-12-16T14:00:00+01:00",26,47,151,51,579,13,42,679,2022
"2022-12-16T13:00:00+01:00",36,51,130,46,574,13,41,674,2022
"2022-12-16T10:00:00+01:00",114,49,199,69,690,12,44,790,2022
"2022-12-16T07:00:00+01:00",31,45,89,35,519,12,39,619,2022
"2022-12-16T05:00:00+01:00",13,48,29,16,475,11,36,575,2022
"2022-12-15T18:00:00+01:00",44,47,170,60,724,13,29,824,2022
"2022-12-15T17:00:00+01:00",42,46,103,35,653,13,28,753,2022
"2022-12-15T13:00:00+01:00",81,40,142,47,602,12,34,702,2022
"2022-12-15T12:00:00+01:00",80,39,142,54,588,12,34,688,2022
"2022-12-15T11:00:00+01:00",88,40,136,49,621,12,34,721,2022
"2022-12-15T10:00:00+01:00",101,38,248,87,779,13,36,879,2022
"2022-12-15T06:00:00+01:00",26,39,78,30,506,12,32,606,2022
"2022-12-15T02:00:00+01:00",21,39,100,40,488,13,30,588,2022
"2022-12-14T23:00:00+01:00",13,36,115,44,550,13,31,650,2022
"2022-12-14T20:00:00+01:00",32,34,169,61,712,14,34,812,2022
"2022-12-14T11:00:00+01:00",63,32,208,78,594,13,40,694,2022
"2022-12-14T10:00:00+01:00",57,30,292,106,692,13,44,792,2022
"2022-12-14T08:00:00+01:00",36,31,139,54,565,12,41,665,2022
"2022-12-14T07:00:00+01:00",13,29,79,33,504,12,39,604,2022
"2022-12-14T06:00:00+01:00",4,30,39,17,475,12,37,575,2022
"2022-12-14T04:00:00+01:00",2,31,75,20,465,13,32,565,2022
"2022-12-14T03:00:00+01:00",6,35,53,20,469,13,29,569,2022
"2022-12-14T00:00:00+01:00",18,35,136,48,559,13,32,659,2022
"2022-12-13T22:00:00+01:00",18,36,121,45,541,13,30,641,2022
"2022-12-13T17:00:00+01:00",41,42,156,51,651,13,31,751,2022
"2022-12-13T14:00:00+01:00",45,41,155,50,595,13,31,695,2022
"2022-12-13T10:00:00+01:00",76,42,133,47,778,13,34,878,2022
"2022-12-13T09:00:00+01:00",73,42,134,43,712,13,34,812,2022
"2022-12-13T08:00:00+01:00",47,39,168,61,588,12,35,688,2022
"2022-12-13T04:00:00+01:00",0,30,71,25,459,13,29,559,2022
"2022-12-13T03:00:00+01:00",0,32,88,19,458,13,29,558,2022
"2022-12-13T02:00:00+01:00",7,34,151,43,464,13,32,564,2022
"2022-12-13T01:00:00+01:00",13,34,86,33,489,13,33,589,2022
"2022-12-12T22:00:00+01:00",26,35,59,23,550,14,32,650,2022
"2022-12-12T19:00:00+01:00",26,26,346,129,893,15,41,993,2022
"2022-12-12T18:00:00+01:00",41,35,138,48,738,14,36,838,2022
"2022-12-12T17:00:00+01:00",49,37,109,40,635,13,34,735,2022
"2022-12-12T13:00:00+01:00",56,33,142,47,580,13,35,680,2022
"2022-12-12T07:00:00+01:00",9,30,74,27,493,13,38,593,2022
"2022-12-12T01:00:00+01:00",0,30,82,32,466,13,35,566,2022
"2022-12-11T22:00:00+01:00",21,44,92,38,519,13,35,619,2022
"2022-12-11T21:00:00+01:00",61,48,127,49,593,14,36,693,2022
"2022-12-11T20:00:00+01:00",70,49,107,46,612,14,36,712,2022
"2022-12-11T19:00:00+01:00",78,49,148,58,654,14,37,754,2022
"2022-12-11T15:00:00+01:00",17,42,120,44,567,13,36,667,2022
"2022-12-11T12:00:00+01:00",6,33,141,52,546,13,36,646,2022
"2022-12-11T10:00:00+01:00",4,32,107,41,500,13,37,600,2022
"2022-12-11T09:00:00+01:00",3,28,71,27,480,13,37,580,2022
"2022-12-11T06:00:00+01:00",0,23,0,0,451,14,35,551,2022
"2022-12-11T05:00:00+01:00",0,24,5,0,444,14,34,544,2022
"2022-12-11T02:00:00+01:00",2,34,131,49,472,14,37,572,2022
"2022-12-11T00:00:00+01:00",9,38,85,30,558,14,37,658,2022
"2022-12-10T23:00:00+01:00",12,38,102,42,549,15,38,649,2022
"2022-12-10T21:00:00+01:00",28,47,84,33,635,15,37,735,2022
"2022-12-10T20:00:00+01:00",43,47,119,40,736,15,39,836,2022
"2022-12-10T18:00:00+01:00",38,47,102,36,688,15,39,788,2022
"2022-12-10T14:00:00+01:00",24,46,123,42,605,15,40,705,2022
"2022-12-10T13:00:00+01:00",26,47,96,31,600,14,39,700,2022
"2022-12-10T08:00:00+01:00",2,35,72,26,491,14,39,591,2022
"2022-12-10T07:00:00+01:00",0,31,50,20,473,14,39,573,2022
"2022-12-10T06:00:00+01:00",0,30,35,18,467,14,40,567,2022
"2022-12-10T02:00:00+01:00",28,38,128,52,490,15,39,590,2022
"2022-12-10T00:00:00+01:00",20,43,106,41,558,15,39,658,2022
"2022-12-09T23:00:00+01:00",20,42,98,37,548,15,39,648,2022
"2022-12-09T14:00:00+01:00",0,0,143,49,0,15,38,128.666666666667,2022
"2022-12-09T12:00:00+01:00",56,46,131,42,559,14,38,659,2022
"2022-12-09T11:00:00+01:00",46,42,197,71,569,15,39,669,2022
"2022-12-09T09:00:00+01:00",36,42,132,45,630,14,40,730,2022
"2022-12-09T03:00:00+01:00",3,29,84,22,452,15,41,552,2022
"2022-12-09T00:00:00+01:00",37,41,85,27,561,15,41,661,2022
"2022-12-08T20:00:00+01:00",63,45,101,34,695,15,42,795,2022
"2022-12-08T17:00:00+01:00",46,48,89,29,621,15,41,721,2022
"2022-12-08T16:00:00+01:00",39,48,84,25,578,15,40,678,2022
"2022-12-08T13:00:00+01:00",43,46,76,21,553,15,41,653,2022
"2022-12-08T12:00:00+01:00",41,44,85,25,540,15,41,640,2022
"2022-12-08T11:00:00+01:00",40,43,108,31,553,15,42,653,2022
"2022-12-08T09:00:00+01:00",37,36,142,47,666,15,46,766,2022
"2022-12-08T08:00:00+01:00",37,34,99,38,568,15,46,668,2022
"2022-12-08T01:00:00+01:00",38,53,61,16,517,15,42,617,2022
"2022-12-07T13:00:00+01:00",93,48,111,34,583,15,45,683,2022
"2022-12-07T08:00:00+01:00",87,33,162,59,610,15,45,710,2022
"2022-12-07T04:00:00+01:00",31,29,67,19,487,15,41,587,2022
"2022-12-07T03:00:00+01:00",46,31,166,34,497,15,41,597,2022
"2022-12-06T23:00:00+01:00",52,34,136,49,574,16,43,674,2022
"2022-12-06T20:00:00+01:00",53,30,256,90,777,16,47,877,2022
"2022-12-06T16:00:00+01:00",71,22,175,63,621,16,48,721,2022
"2022-12-06T14:00:00+01:00",97,23,166,65,612,15,49,712,2022
"2022-12-06T12:00:00+01:00",96,25,143,52,580,15,47,680,2022
"2022-12-06T11:00:00+01:00",98,25,141,54,648,16,47,748,2022
"2022-12-06T09:00:00+01:00",79,24,179,70,704,15,47,804,2022
"2022-12-06T08:00:00+01:00",56,22,151,52,586,15,46,686,2022
"2022-12-06T07:00:00+01:00",41,19,240,82,523,15,46,623,2022
"2022-12-06T06:00:00+01:00",105,18,154,57,496,15,49,596,2022
"2022-12-06T05:00:00+01:00",16,20,352,58,468,15,43,568,2022
"2022-12-06T03:00:00+01:00",17,19,916,132,480,15,42,1007.5,2022
"2022-12-06T01:00:00+01:00",31,22,73,21,495,15,38,595,2022
"2022-12-05T21:00:00+01:00",51,23,119,51,619,16,40,719,2022
"2022-12-05T12:00:00+01:00",65,26,123,48,565,15,41,665,2022
"2022-12-05T07:00:00+01:00",19,19,239,91,518,16,44,618,2022
"2022-12-05T04:00:00+01:00",0,18,201,29,460,16,38,560,2022
"2022-12-05T01:00:00+01:00",7,21,153,44,474,15,42,574,2022
"2022-12-05T00:00:00+01:00",12,23,115,39,494,15,41,594,2022
"2022-12-04T22:00:00+01:00",20,28,88,34,507,16,39,607,2022
"2022-12-04T19:00:00+01:00",44,29,123,44,616,16,40,716,2022
"2022-12-04T16:00:00+01:00",34,28,156,55,597,16,40,697,2022
"2022-12-04T08:00:00+01:00",3,20,151,58,475,15,38,575,2022
"2022-12-04T07:00:00+01:00",1,19,66,26,467,15,37,567,2022
"2022-12-04T04:00:00+01:00",40,30,15,9,457,16,34,557,2022
"2022-12-04T02:00:00+01:00",10,25,123,50,472,16,36,572,2022
"2022-12-04T01:00:00+01:00",19,26,101,32,527,16,36,627,2022
"2022-12-04T00:00:00+01:00",22,26,110,38,558,16,36,658,2022
"2022-12-03T21:00:00+01:00",55,28,120,46,648,16,37,748,2022
"2022-12-03T20:00:00+01:00",76,29,145,45,703,17,38,803,2022
"2022-12-03T16:00:00+01:00",32,26,122,43,643,16,39,743,2022
"2022-12-03T15:00:00+01:00",34,26,116,45,608,16,38,708,2022
"2022-12-03T11:00:00+01:00",27,24,143,47,542,16,38,642,2022
"2022-12-03T10:00:00+01:00",22,24,106,43,532,16,40,632,2022
"2022-12-03T07:00:00+01:00",7,24,93,31,478,16,40,578,2022
"2022-12-03T04:00:00+01:00",12,25,29,13,466,16,38,566,2022
"2022-12-03T02:00:00+01:00",15,24,155,60,483,17,41,583,2022
"2022-12-03T01:00:00+01:00",21,24,113,34,539,16,42,639,2022
"2022-12-03T00:00:00+01:00",26,24,91,31,562,16,42,662,2022
"2022-12-02T21:00:00+01:00",25,28,148,65,622,17,43,722,2022
"2022-12-02T20:00:00+01:00",24,30,115,34,703,17,42,803,2022
"2022-12-02T16:00:00+01:00",51,32,72,37,624,17,42,724,2022
"2022-12-02T15:00:00+01:00",0,0,119,44,611,17,42,711,2022
"2022-12-02T06:00:00+01:00",0,0,0,36,468,17,45,568,2022
"2022-12-02T05:00:00+01:00",0,0,134,16,453,17,39,553,2022
"2022-12-02T04:00:00+01:00",0,0,180,17,451,16,41,551,2022
"2022-12-02T03:00:00+01:00",0,0,58,21,453,17,40,553,2022
"2022-12-01T23:00:00+01:00",0,0,75,25,563,17,41,663,2022
"2022-12-01T22:00:00+01:00",0,0,124,47,561,17,43,661,2022
"2022-12-01T21:00:00+01:00",0,0,166,66,659,18,44,759,2022
"2022-12-01T19:00:00+01:00",0,0,171,64,886,18,46,986,2022
"2022-12-01T17:00:00+01:00",0,0,130,47,666,18,43,766,2022
"2022-12-01T12:00:00+01:00",0,0,127,59,575,17,43,675,2022
"2022-12-01T08:00:00+01:00",0,0,170,59,591,17,45,691,2022
"2022-12-01T07:00:00+01:00",0,0,272,109,536,17,48,636,2022
"2022-12-01T06:00:00+01:00",0,0,131,38,585,18,46,685,2022
"2022-12-01T04:00:00+01:00",0,0,92,20,454,17,42,554,2022
"2022-12-01T01:00:00+01:00",0,0,185,41,509,17,45,609,2022
"2022-11-30T18:00:00+01:00",0,0,171,63,764,18,48,864,2022
"2022-11-30T17:00:00+01:00",0,0,132,47,648,18,46,748,2022
"2022-11-30T12:00:00+01:00",0,0,136,38,553,17,45,653,2022
"2022-11-30T10:00:00+01:00",0,0,275,111,802,18,50,902,2022
"2022-11-30T07:00:00+01:00",0,0,246,86,523,17,49,623,2022
"2022-11-30T04:00:00+01:00",0,0,324,60,450,16,46,550,2022
"2022-11-30T01:00:00+01:00",0,0,48,15,503,17,46,603,2022
"2022-11-30T00:00:00+01:00",0,0,63,20,559,17,46,659,2022
"2022-11-29T23:00:00+01:00",0,0,123,49,545,18,46,645,2022
"2022-11-29T21:00:00+01:00",0,0,278,119,686,18,49,786,2022
"2022-11-29T17:00:00+01:00",0,0,147,51,657,18,46,757,2022
"2022-11-29T12:00:00+01:00",0,0,198,75,588,18,49,688,2022
"2022-11-29T08:00:00+01:00",0,0,208,79,598,18,53,698,2022
"2022-11-29T06:00:00+01:00",0,0,121,41,510,17,53,610,2022
"2022-11-29T05:00:00+01:00",0,0,121,29,565,17,50,665,2022
"2022-11-29T04:00:00+01:00",0,0,223,33,447,17,50,547,2022
"2022-11-29T03:00:00+01:00",0,0,300,53,457,17,50,557,2022
"2022-11-28T22:00:00+01:00",0,0,136,49,539,18,46,639,2022
"2022-11-28T15:00:00+01:00",0,0,110,35,565,18,50,665,2022
"2022-11-28T14:00:00+01:00",0,0,130,42,566,18,52,666,2022
"2022-11-28T09:00:00+01:00",0,0,181,69,733,18,59,833,2022
"2022-11-28T06:00:00+01:00",0,0,70,23,463,17,57,563,2022
"2022-11-28T02:00:00+01:00",0,0,75,19,446,17,54,546,2022
"2022-11-27T21:00:00+01:00",0,0,120,44,638,18,45,738,2022
"2022-11-27T20:00:00+01:00",0,0,151,53,716,18,46,816,2022
"2022-11-27T19:00:00+01:00",0,0,195,68,761,18,48,861,2022
"2022-11-27T18:00:00+01:00",0,0,156,54,720,18,47,820,2022
"2022-11-27T17:00:00+01:00",0,0,106,35,683,18,48,783,2022
"2022-11-27T15:00:00+01:00",0,0,85,25,615,18,48,715,2022
"2022-11-27T13:00:00+01:00",0,0,89,25,612,17,49,712,2022
"2022-11-27T11:00:00+01:00",0,0,87,24,540,17,49,640,2022
"2022-11-27T08:00:00+01:00",0,0,66,20,473,17,46,573,2022
"2022-11-27T05:00:00+01:00",0,0,0,0,437,17,42,537,2022
"2022-11-27T03:00:00+01:00",0,0,18,0,445,17,45,545,2022
"2022-11-26T23:00:00+01:00",0,0,79,26,553,18,47,653,2022
"2022-11-26T20:00:00+01:00",0,0,115,37,705,18,50,805,2022
"2022-11-26T19:00:00+01:00",0,0,112,34,729,18,51,829,2022
"2022-11-26T15:00:00+01:00",0,0,124,43,634,18,50,734,2022
"2022-11-26T14:00:00+01:00",0,0,91,30,626,18,49,726,2022
"2022-11-26T13:00:00+01:00",0,0,89,28,614,18,48,714,2022
"2022-11-26T10:00:00+01:00",0,0,102,39,586,18,46,686,2022
"2022-11-26T09:00:00+01:00",0,0,128,47,579,18,48,679,2022
"2022-11-26T08:00:00+01:00",0,0,114,43,555,18,47,655,2022
"2022-11-26T07:00:00+01:00",0,0,99,40,520,18,48,620,2022
"2022-11-26T06:00:00+01:00",0,0,49,20,507,17,49,607,2022
"2022-11-26T05:00:00+01:00",0,0,26,15,506,17,49,606,2022
"2022-11-25T19:00:00+01:00",0,0,168,62,870,19,53,970,2022
"2022-11-25T18:00:00+01:00",0,0,212,81,851,19,52,951,2022
"2022-11-25T13:00:00+01:00",0,0,114,38,596,18,50,696,2022
"2022-11-25T12:00:00+01:00",0,0,112,37,575,18,51,675,2022
"2022-11-25T09:00:00+01:00",0,0,238,94,705,18,55,805,2022
"2022-11-25T06:00:00+01:00",0,0,99,36,468,18,58,568,2022
"2022-11-24T22:00:00+01:00",0,0,193,78,562,19,54,662,2022
"2022-11-24T19:00:00+01:00",0,0,179,60,874,19,54,974,2022
"2022-11-24T16:00:00+01:00",0,0,127,41,617,19,50,717,2022
"2022-11-24T15:00:00+01:00",0,0,132,43,583,19,50,683,2022
"2022-11-24T11:00:00+01:00",0,0,243,92,633,18,52,733,2022
"2022-11-24T10:00:00+01:00",0,0,241,101,796,18,53,896,2022
"2022-11-24T08:00:00+01:00",0,0,184,69,592,18,51,692,2022
"2022-11-23T22:00:00+01:00",4,38,136,52,554,18,48,654,2022
"2022-11-23T21:00:00+01:00",11,43,137,55,655,19,48,755,2022
"2022-11-23T18:00:00+01:00",21,44,168,62,779,19,52,879,2022
"2022-11-23T15:00:00+01:00",19,42,133,51,588,18,54,688,2022
"2022-11-23T14:00:00+01:00",29,39,98,39,592,18,55,692,2022
"2022-11-23T12:00:00+01:00",26,36,171,58,562,18,53,662,2022
"2022-11-23T11:00:00+01:00",37,38,126,46,614,18,50,714,2022
"2022-11-23T00:00:00+01:00",3,36,89,25,534,18,42,634,2022
"2022-11-22T22:00:00+01:00",4,37,127,48,513,18,43,613,2022
"2022-11-22T21:00:00+01:00",5,40,115,46,586,18,43,686,2022
"2022-11-22T19:00:00+01:00",10,43,137,47,782,19,44,882,2022
"2022-11-22T18:00:00+01:00",10,44,170,61,709,18,45,809,2022
"2022-11-22T17:00:00+01:00",5,42,113,35,597,18,43,697,2022
"2022-11-22T15:00:00+01:00",9,46,93,29,542,18,43,642,2022
"2022-11-22T13:00:00+01:00",7,45,89,27,531,18,45,631,2022
"2022-11-22T05:00:00+01:00",1,12,142,19,433,18,40,533,2022
"2022-11-21T23:00:00+01:00",2,34,120,52,505,18,43,605,2022
"2022-11-21T21:00:00+01:00",10,44,82,33,578,18,45,678,2022
"2022-11-21T19:00:00+01:00",28,41,124,43,772,18,52,872,2022
"2022-11-21T11:00:00+01:00",39,36,145,50,581,18,48,681,2022
"2022-11-21T09:00:00+01:00",41,36,146,50,684,18,50,784,2022
"2022-11-21T06:00:00+01:00",1,22,16,0,451,17,48,551,2022
"2022-11-21T04:00:00+01:00",1,18,69,13,445,18,47,545,2022
"2022-11-21T02:00:00+01:00",1,23,93,31,446,18,47,546,2022
"2022-11-21T01:00:00+01:00",1,25,59,19,463,18,47,563,2022
"2022-11-20T21:00:00+01:00",10,43,111,46,570,18,46,670,2022
"2022-11-20T17:00:00+01:00",16,39,146,60,602,18,51,702,2022
"2022-11-20T14:00:00+01:00",3,30,110,35,544,18,48,644,2022
"2022-11-20T10:00:00+01:00",9,36,91,33,500,18,41,600,2022
"2022-11-20T07:00:00+01:00",1,25,68,22,462,18,41,562,2022
"2022-11-20T04:00:00+01:00",2,42,0,0,442,18,40,542,2022
"2022-11-20T02:00:00+01:00",11,44,106,42,469,18,42,569,2022
"2022-11-20T01:00:00+01:00",16,46,102,36,529,18,43,629,2022
"2022-11-19T23:00:00+01:00",18,47,88,34,536,19,44,636,2022
"2022-11-19T22:00:00+01:00",22,49,80,34,561,18,45,661,2022
"2022-11-19T20:00:00+01:00",37,53,115,38,675,19,46,775,2022
"2022-11-19T14:00:00+01:00",21,45,107,35,615,19,45,715,2022
"2022-11-19T13:00:00+01:00",23,42,123,44,605,19,46,705,2022
"2022-11-19T12:00:00+01:00",23,42,114,40,575,18,46,675,2022
"2022-11-19T10:00:00+01:00",24,40,101,39,543,18,46,643,2022
"2022-11-19T09:00:00+01:00",26,39,83,33,526,18,46,626,2022
"2022-11-19T07:00:00+01:00",4,35,64,24,480,18,44,580,2022
"2022-11-19T05:00:00+01:00",2,35,17,10,446,18,43,546,2022
"2022-11-19T04:00:00+01:00",2,37,10,8,447,18,44,547,2022
"2022-11-19T03:00:00+01:00",5,40,26,14,450,18,43,550,2022
"2022-11-18T22:00:00+01:00",22,46,142,53,549,19,44,649,2022
"2022-11-18T20:00:00+01:00",23,49,151,58,673,19,45,773,2022
"2022-11-18T19:00:00+01:00",26,47,149,54,748,20,46,848,2022
"2022-11-18T16:00:00+01:00",12,42,184,65,617,19,46,717,2022
"2022-11-18T14:00:00+01:00",0,0,134,44,0,19,47,122.666666666667,2022
"2022-11-18T11:00:00+01:00",18,39,246,90,583,19,48,683,2022
"2022-11-18T08:00:00+01:00",7,37,113,40,546,19,48,646,2022
"2022-11-18T07:00:00+01:00",1,27,70,26,477,18,48,577,2022
"2022-11-18T05:00:00+01:00",1,18,11,8,430,18,49,530,2022
"2022-11-18T04:00:00+01:00",1,18,36,12,428,18,47,528,2022
"2022-11-18T03:00:00+01:00",1,22,32,14,437,18,49,537,2022
"2022-11-18T00:00:00+01:00",3,38,51,19,533,19,48,633,2022
"2022-11-17T21:00:00+01:00",13,45,114,45,597,19,49,697,2022
"2022-11-17T16:00:00+01:00",8,42,97,32,557,19,46,657,2022
"2022-11-17T06:00:00+01:00",1,15,38,18,435,18,53,535,2022
"2022-11-17T00:00:00+01:00",1,26,69,18,523,19,58,623,2022
"2022-11-16T22:00:00+01:00",1,24,151,50,519,19,60,619,2022
